schlcode,c_size,c_boys,c_girls,c_numcl,c_pik,c_status,c_leom,c_tip,c_num5rd,c_type,flgrm5,mrkgrm5,ngrm5,flmth5,mrkmth5,nmth5,towncode,popcode,tip_a,grade,classid,classize,_type_,_freq_,cohsize,mathsize,avgmath,passmath,verbsize,avgverb,passverb,studchk,misskov2,missagg,nmiss_k,nmiss_a,classct,math_n,flmath_n,nmath_n,verb_n,flverb_n,nverb_n,impute,nverb_m,nmath_m,tip_s,townid,tipuach
41282,64,32,32,18,1,1,1,3,2,2,47.619999,67,63,37.5,57,64,70003,11,14,5,1,30,0,2,64,31,59.32,29,30,65.43,50,1,0,0,0,0,2,57.278126,37.507813,64,66.587616,47.642857,63,0,,,14,70003,14
41282,64,32,32,18,1,1,1,3,2,2,47.619999,67,63,37.5,57,64,70003,11,14,5,2,34,0,2,64,33,55.360001,45.5,33,67.639999,45.5,1,0,0,0,0,2,57.278126,37.507813,64,66.587616,47.642857,63,0,,,14,70003,14
41284,109,69,40,20,1,1,1,2,3,3,39.619999,69,106,16.040001,67,106,79004,11,8,5,1,36,0,3,109,35,69.370003,11.4,35,72.169998,37.099998,1,0,0,0,0,3,66.508209,16.014151,106,69.131699,39.589622,106,0,,,8,79004,8
41284,109,69,40,20,1,1,1,2,3,3,39.619999,69,106,16.040001,67,106,79004,11,8,5,2,37,0,3,109,37,67.080002,13.5,37,67.269997,37.799999,1,0,0,0,0,3,66.508209,16.014151,106,69.131699,39.589622,106,0,,,8,79004,8
41284,109,69,40,20,1,1,1,2,3,3,39.619999,69,106,16.040001,67,106,79004,11,8,5,3,36,0,3,109,34,62.939999,23.5,34,68.029999,44.099998,1,0,0,0,0,3,66.508209,16.014151,106,69.131699,39.589622,106,0,,,8,79004,8
41285,74,38,36,19,1,1,1,4,2,2,35.209999,61,71,19.719999,60,71,85001,11,21,5,1,37,0,2,74,35,61.060001,11.4,35,58.939999,40,1,0,0,0,0,2,60.34,19.715492,71,61.505634,35.233803,71,0,,,21,85001,21
41285,74,38,36,19,1,1,1,4,2,2,35.209999,61,71,19.719999,60,71,85001,11,21,5,2,37,0,2,74,36,59.639999,27.799999,36,64,30.6,1,0,0,0,0,2,60.34,19.715492,71,61.505634,35.233803,71,0,,,21,85001,21
41287,111,59,52,25,2,1,1,3,3,3,21.65,78,97,28.57,69,98,74005,12,18,5,1,37,0,3,111,35,73.169998,25.700001,35,79.970001,20,1,0,0,1,0,3,73.705383,21.546154,65,80.431541,16.907692,65,0,,,18,74005,18
41287,111,59,52,25,2,1,1,3,3,3,21.65,78,97,28.57,69,98,74005,12,18,5,3,37,0,3,111,30,74.330002,16.700001,30,80.970001,13.3,1,0,0,1,0,3,73.705383,21.546154,65,80.431541,16.907692,65,0,,,18,74005,18
41287,111,59,52,25,2,1,1,3,3,3,21.65,78,97,28.57,69,98,74005,12,18,5,2,37,0,3,111,33,59.731819,42.40485,32,73.060936,31.282812,,1,0,1,0,3,73.705383,21.546154,65,80.431541,16.907692,65,1,32,33,18,74005,18
41288,37,0,37,13,2,1,1,1,1,1,35.290001,64,34,41.18,60,34,6965,12,7,5,1,37,0,1,37,34,60.470001,41.200001,34,63.650002,35.299999,1,0,0,0,0,1,60.470001,41.200001,34,63.650002,35.299999,34,0,,,7,6965,7
41289,39,25,14,17,2,1,1,7,2,2,64.709999,47,34,73.529999,43,34,70003,12,44,5,2,14,0,2,39,12,37.580002,75,12,46.669998,66.699997,1,0,0,1,0,2,37.580002,75,12,46.669998,66.699997,12,0,,,44,70003,44
41289,39,25,14,17,2,1,1,7,2,2,64.709999,47,34,73.529999,43,34,70003,12,44,5,1,25,0,2,39,22,45.956364,72.72818,22,47.18,63.624546,,1,0,1,0,2,37.580002,75,12,46.669998,66.699997,12,1,22,22,44,70003,44
41290,79,48,31,18,1,1,1,1,3,3,11.84,78,76,15.79,74,76,79004,11,3,5,1,25,0,3,79,25,69.959999,12,25,80.040001,8,1,0,0,1,0,3,73.922264,15.116982,53,78.037735,13.230188,53,0,,,3,79004,3
41290,79,48,31,18,1,1,1,1,3,3,11.84,78,76,15.79,74,76,79004,11,3,5,2,29,0,3,79,28,77.459999,17.9,28,76.25,17.9,1,0,0,1,0,3,73.922264,15.116982,53,78.037735,13.230188,53,0,,,3,79004,3
41290,79,48,31,18,1,1,1,1,3,3,11.84,78,76,15.79,74,76,79004,11,3,5,3,25,0,3,79,23,74.179131,17.34087,23,77.91304,8.6365213,,1,0,1,0,3,73.922264,15.116982,53,78.037735,13.230188,53,1,23,23,3,79004,3
41293,100,44,56,22,1,1,1,1,3,3,21.950001,78,82,8.3299999,81,84,83006,11,2,5,1,34,0,3,100,30,79.099998,13.3,28,75.889999,21.4,1,0,0,0,0,3,81.202141,8.3178568,84,78.33976,21.926828,82,0,,,2,83006,2
41293,100,44,56,22,1,1,1,1,3,3,21.950001,78,82,8.3299999,81,84,83006,11,2,5,2,34,0,3,100,27,82.93,7.4000001,27,77.589996,14.8,1,0,0,0,0,3,81.202141,8.3178568,84,78.33976,21.926828,82,0,,,2,83006,2
41293,100,44,56,22,1,1,1,1,3,3,21.950001,78,82,8.3299999,81,84,83006,11,2,5,3,32,0,3,100,27,81.809998,3.7,27,81.629997,29.6,1,0,0,0,0,3,81.202141,8.3178568,84,78.33976,21.926828,82,0,,,2,83006,2
41294,57,31,26,12,2,1,1,1,2,2,28.889999,78,45,37.779999,68,45,8565,12,7,5,1,31,0,2,57,24,69.080002,37.5,24,75.959999,37.5,1,0,0,0,0,2,67.48867,37.779999,45,78.022667,28.866667,45,0,,,7,8565,7
41294,57,31,26,12,2,1,1,1,2,2,28.889999,78,45,37.779999,68,45,8565,12,7,5,2,26,0,2,57,21,65.669998,38.099998,21,80.379997,19,1,0,0,0,0,2,67.48867,37.779999,45,78.022667,28.866667,45,0,,,7,8565,7
41296,47,23,24,12,2,1,1,6,2,2,44.189999,69,43,27.91,72,43,83006,12,33,5,1,24,0,2,47,24,71.379997,25,24,67.580002,50,1,0,0,1,0,2,71.379997,25,24,67.580002,50,24,0,,,33,83006,33
41296,47,23,24,12,2,1,1,6,2,2,44.189999,69,43,27.91,72,43,83006,12,33,5,2,23,0,2,47,19,72.783157,31.585789,19,70.793686,36.851051,,1,0,1,0,2,71.379997,25,24,67.580002,50,24,1,19,19,33,83006,33
41298,160,78,82,26,1,1,1,2,4,4,20.67,75,150,10.53,78,152,83006,11,8,5,1,40,0,4,160,38,81.709999,5.3000002,38,76.290001,26.299999,1,0,0,1,0,4,77.513718,8.8628321,113,75.783394,21.401785,112,0,,,8,83006,8
41298,160,78,82,26,1,1,1,2,4,4,20.67,75,150,10.53,78,152,83006,11,8,5,2,40,0,4,160,39,76.769997,5.0999999,38,76.18,18.4,1,0,0,1,0,4,77.513718,8.8628321,113,75.783394,21.401785,112,0,,,8,83006,8
41298,160,78,82,26,1,1,1,2,4,4,20.67,75,150,10.53,78,152,83006,11,8,5,4,40,0,4,160,36,73.889999,16.700001,36,74.830002,19.4,1,0,0,1,0,4,77.513718,8.8628321,113,75.783394,21.401785,112,0,,,8,83006,8
41298,160,78,82,26,1,1,1,2,4,4,20.67,75,150,10.53,78,152,83006,11,8,5,3,40,0,4,160,39,79.408974,15.360513,38,72.691055,18.513159,,1,0,1,0,4,77.513718,8.8628321,113,75.783394,21.401785,112,1,38,39,8,83006,8
41303,94,46,48,19,1,1,1,2,3,3,28.57,75,77,14.29,68,77,79004,11,14,5,1,31,0,3,94,27,65.739998,18.5,27,73.150002,33.299999,1,0,0,1,0,3,67.194115,15.676471,51,75.178238,31.370588,51,0,,,14,79004,14
41303,94,46,48,19,1,1,1,2,3,3,28.57,75,77,14.29,68,77,79004,11,14,5,2,32,0,3,94,24,68.830002,12.5,24,77.459999,29.200001,1,0,0,1,0,3,67.194115,15.676471,51,75.178238,31.370588,51,0,,,14,79004,14
41303,94,46,48,19,1,1,1,2,3,3,28.57,75,77,14.29,68,77,79004,11,14,5,3,31,0,3,94,26,69.580772,11.570385,26,74.650383,23.076538,,1,0,1,0,3,67.194115,15.676471,51,75.178238,31.370588,51,1,26,26,14,79004,14
41304,41,18,23,10,1,2,1,3,2,2,22.5,75,40,12.5,69,40,26401,11,15,5,1,21,0,1,21,40,69.279999,12.5,40,75.43,22.5,1,0,0,0,0,1,69.279999,12.5,40,75.43,22.5,40,0,,,15,26401,15
41305,19,10,9,6,2,2,1,8,1,1,22.219999,84,18,0,86,18,26609,12,44,5,1,19,0,1,19,18,85.940002,0,18,84.279999,22.200001,1,0,0,0,0,1,85.940002,0,18,84.279999,22.200001,18,0,,,44,26609,44
41306,31,17,14,15,1,1,1,5,1,1,44,58,25,36,50,25,85001,11,40,5,1,31,0,1,31,25,50,36,25,58,44,,1,0,1,0,1,,,,,,,1,,,40,85001,40
41308,70,34,36,14,1,1,1,2,3,2,22.639999,73,53,25.93,68,54,87007,11,9,5,1,26,0,2,53,23,69.300003,17.4,23,77.519997,26.1,1,0,0,0,0,2,67.675468,26.4,53,72.81057,22.647169,53,0,,,9,87007,9
41308,70,34,36,14,1,1,1,2,3,2,22.639999,73,53,25.93,68,54,87007,11,9,5,2,27,0,2,53,30,66.43,33.299999,30,69.199997,20,1,0,0,0,0,2,67.675468,26.4,53,72.81057,22.647169,53,0,,,9,87007,9
41315,32,16,16,8,2,2,1,8,2,1,47.619999,62,21,33.330002,58,21,10660,12,38,5,1,20,0,1,20,21,57.810001,33.299999,21,62.290001,47.599998,1,0,0,0,0,1,57.810001,33.299999,21,62.290001,47.599998,21,0,,,38,10660,38
41316,46,25,21,17,1,1,1,4,2,2,54.549999,54,44,32.610001,62,46,70003,11,20,5,1,23,0,2,46,23,67.959999,21.700001,21,53.189999,38.099998,1,0,0,0,0,2,61.98,32.599998,46,53.953182,54.56591,44,0,,,20,70003,20
41316,46,25,21,17,1,1,1,4,2,2,54.549999,54,44,32.610001,62,46,70003,11,20,5,2,23,0,2,46,23,56,43.5,23,54.650002,69.599998,1,0,0,0,0,2,61.98,32.599998,46,53.953182,54.56591,44,0,,,20,70003,20
41319,142,64,78,24,1,1,1,1,4,4,22.66,79,128,11.72,74,128,83006,11,3,5,1,35,0,4,142,32,77.25,6.3000002,32,82.879997,3.0999999,1,0,0,0,0,4,74.195778,11.727344,128,78.979065,22.650782,128,0,,,3,83006,3
41319,142,64,78,24,1,1,1,1,4,4,22.66,79,128,11.72,74,128,83006,11,3,5,2,33,0,4,142,27,71.260002,14.8,27,76.370003,37,1,0,0,0,0,4,74.195778,11.727344,128,78.979065,22.650782,128,0,,,3,83006,3
41319,142,64,78,24,1,1,1,1,4,4,22.66,79,128,11.72,74,128,83006,11,3,5,3,37,0,4,142,35,80.599998,5.6999998,35,80.290001,22.9,1,0,0,0,0,4,74.195778,11.727344,128,78.979065,22.650782,128,0,,,3,83006,3
41319,142,64,78,24,1,1,1,1,4,4,22.66,79,128,11.72,74,128,83006,11,3,5,4,37,0,4,142,34,67.059998,20.6,34,76.029999,29.4,1,0,0,0,0,4,74.195778,11.727344,128,78.979065,22.650782,128,0,,,3,83006,3
41324,53,24,29,18,1,1,1,6,2,2,60.470001,44,43,50,47,44,85001,11,31,5,2,27,0,2,53,22,47.450001,50,22,46.860001,50,1,0,0,1,0,2,47.450001,50,22,46.860001,50,22,0,,,31,85001,31
41324,53,24,29,18,1,1,1,6,2,2,60.470001,44,43,50,47,44,85001,11,31,5,1,26,0,2,53,22,46.549999,50,21,41.003811,71.438568,,1,0,1,0,2,47.450001,50,22,46.860001,50,22,1,21,22,31,85001,31
41325,99,49,50,27,1,1,1,3,4,3,33.330002,67,75,31.25,65,80,74005,11,17,5,1,29,0,3,87,27,62.189999,29.6,27,60.779999,48.099998,1,0,0,1,0,3,65.168182,30.872726,55,64.766182,38.172726,55,0,,,17,74005,17
41325,99,49,50,27,1,1,1,3,4,3,33.330002,67,75,31.25,65,80,74005,11,17,5,2,29,0,3,87,28,68.040001,32.099998,28,68.610001,28.6,1,0,0,1,0,3,65.168182,30.872726,55,64.766182,38.172726,55,0,,,17,74005,17
41325,99,49,50,27,1,1,1,3,4,3,33.330002,67,75,31.25,65,80,74005,11,17,5,3,29,0,3,87,25,64.629997,32.080002,20,73.142998,20.012501,,1,0,1,0,3,65.168182,30.872726,55,64.766182,38.172726,55,1,20,25,17,74005,17
41326,53,29,24,17,2,1,1,6,2,2,55.560001,62,36,21.049999,61,38,74005,12,47,5,1,27,0,2,53,16,64.690002,18.799999,16,66.629997,56.299999,1,0,0,0,0,2,61.210526,21.057896,38,62.474445,55.577778,36,0,,,47,74005,47
41326,53,29,24,17,2,1,1,6,2,2,55.560001,62,36,21.049999,61,38,74005,12,47,5,2,26,0,2,53,22,58.68,22.700001,20,59.150002,55,1,0,0,0,0,2,61.210526,21.057896,38,62.474445,55.577778,36,0,,,47,74005,47
41327,55,20,35,18,1,1,1,4,2,2,26.92,70,52,34.619999,63,52,70003,11,16,5,2,27,0,2,55,25,72.440002,20,25,73.160004,20,1,0,0,1,0,2,72.440002,20,25,73.160004,20,25,0,,,16,70003,16
41327,55,20,35,18,1,1,1,4,2,2,26.92,70,52,34.619999,63,52,70003,11,16,5,1,28,0,2,55,27,54.259258,48.157036,27,67.074074,33.327408,,1,0,1,0,2,72.440002,20,25,73.160004,20,25,1,27,27,16,70003,16
41329,137,80,57,26,1,1,1,1,5,4,8.8500004,82,113,8.7700005,79,114,83006,11,4,5,1,33,0,4,129,29,80.209999,6.9000001,28,83.639999,7.0999999,1,0,0,1,0,4,78.823952,6.9569769,86,80.847649,11.749412,85,0,,,4,83006,4
41329,137,80,57,26,1,1,1,1,5,4,8.8500004,82,113,8.7700005,79,114,83006,11,4,5,2,32,0,4,129,28,74.709999,10.7,28,77.68,17.9,1,0,0,1,0,4,78.823952,6.9569769,86,80.847649,11.749412,85,0,,,4,83006,4
41329,137,80,57,26,1,1,1,1,5,4,8.8500004,82,113,8.7700005,79,114,83006,11,4,5,4,34,0,4,129,29,81.410004,3.4000001,29,81.209999,10.3,1,0,0,1,0,4,78.823952,6.9569769,86,80.847649,11.749412,85,0,,,4,83006,4
41329,137,80,57,26,1,1,1,1,5,4,8.8500004,82,113,8.7700005,79,114,83006,11,4,5,3,30,0,4,129,28,79.540718,14.338572,28,85.498215,.048214287,,1,0,1,0,4,78.823952,6.9569769,86,80.847649,11.749412,85,1,28,28,4,83006,4
41330,109,66,43,18,1,1,1,1,3,3,27.620001,72,105,25.709999,69,105,83006,11,8,5,1,36,0,3,109,34,77.620003,11.8,34,78.209999,23.5,1,0,0,1,0,3,71.529442,20.825001,72,72.488892,29.147223,72,0,,,8,83006,8
41330,109,66,43,18,1,1,1,1,3,3,27.620001,72,105,25.709999,69,105,83006,11,8,5,2,38,0,3,109,38,66.080002,28.9,38,67.370003,34.200001,1,0,0,1,0,3,71.529442,20.825001,72,72.488892,29.147223,72,0,,,8,83006,8
41330,109,66,43,18,1,1,1,1,3,3,27.620001,72,105,25.709999,69,105,83006,11,8,5,3,35,0,3,109,33,63.481213,36.368183,33,70.933334,24.287878,,1,0,1,0,3,71.529442,20.825001,72,72.488892,29.147223,72,1,33,33,8,83006,8
41335,81,40,41,17,1,1,1,1,2,2,26.030001,80,73,12,73,75,84004,11,3,5,1,41,0,2,81,38,77.339996,13.2,36,81.919998,27.799999,1,0,0,0,0,2,72.505333,12.016,75,80.054794,26.026028,73,0,,,3,84004,3
41335,81,40,41,17,1,1,1,1,2,2,26.030001,80,73,12,73,75,84004,11,3,5,2,40,0,2,81,37,67.540001,10.8,37,78.239998,24.299999,1,0,0,0,0,2,72.505333,12.016,75,80.054794,26.026028,73,0,,,3,84004,3
41336,21,11,10,8,1,1,1,1,1,1,15,81,20,15,75,20,3319,11,3,5,1,21,0,1,21,20,75,15,20,81,15,,1,0,1,0,1,,,,,,,1,,,3,3319,3
41338,38,38,0,11,2,1,1,8,2,1,84,35,25,88.459999,28,26,6965,12,46,5,1,26,0,1,26,26,27.690001,88.5,25,34.799999,84,1,0,0,0,0,1,27.690001,88.5,26,34.799999,84,25,0,,,46,6965,46
41339,50,26,24,14,2,1,1,2,2,2,18.75,78,48,22.450001,72,49,83006,12,16,5,1,27,0,2,50,26,70.919998,30.799999,26,76.379997,15.4,1,0,0,0,0,2,72.03714,22.444899,49,77.933746,18.745832,48,0,,,16,83006,16
41339,50,26,24,14,2,1,1,2,2,2,18.75,78,48,22.450001,72,49,83006,12,16,5,2,23,0,2,50,23,73.300003,13,22,79.769997,22.700001,1,0,0,0,0,2,72.03714,22.444899,49,77.933746,18.745832,48,0,,,16,83006,16
41340,117,51,66,25,1,1,1,1,4,3,13.68,79,95,8.4200001,72,95,83006,11,4,5,1,38,0,3,111,36,74.830002,8.3000002,36,82.720001,8.3000002,1,0,0,0,0,3,72.010315,8.4094734,95,79.072319,13.66421,95,0,,,4,83006,4
41340,117,51,66,25,1,1,1,1,4,3,13.68,79,95,8.4200001,72,95,83006,11,4,5,2,37,0,3,111,29,70.900002,6.9000001,29,78.550003,20.700001,1,0,0,0,0,3,72.010315,8.4094734,95,79.072319,13.66421,95,0,,,4,83006,4
41340,117,51,66,25,1,1,1,1,4,3,13.68,79,95,8.4200001,72,95,83006,11,4,5,3,36,0,3,111,30,69.699997,10,30,75.199997,13.3,1,0,0,0,0,3,72.010315,8.4094734,95,79.072319,13.66421,95,0,,,4,83006,4
41342,79,41,38,21,1,1,1,2,2,2,19.74,80,76,1.3,81,77,74005,11,9,5,1,40,0,2,79,39,84.379997,2.5999999,38,82.449997,15.8,1,0,0,0,0,2,81.112984,1.3168831,77,80.239998,19.75,76,0,,,9,74005,9
41342,79,41,38,21,1,1,1,2,2,2,19.74,80,76,1.3,81,77,74005,11,9,5,2,39,0,2,79,38,77.760002,0,38,78.029999,23.700001,1,0,0,0,0,2,81.112984,1.3168831,77,80.239998,19.75,76,0,,,9,74005,9
41343,98,49,49,15,1,1,1,1,3,3,14.46,78,83,20.48,67,83,84004,11,6,5,1,35,0,3,98,29,70.099998,17.200001,29,80.279999,17.200001,1,0,0,1,0,3,68.093964,18.830189,53,78.418869,16.973585,53,0,,,6,84004,6
41343,98,49,49,15,1,1,1,1,3,3,14.46,78,83,20.48,67,83,84004,11,6,5,3,30,0,3,98,24,65.669998,20.799999,24,76.169998,16.700001,1,0,0,1,0,3,68.093964,18.830189,53,78.418869,16.973585,53,0,,,6,84004,6
41343,98,49,49,15,1,1,1,1,3,3,14.46,78,83,20.48,67,83,84004,11,6,5,2,33,0,3,98,30,65.067337,23.394667,30,77.260002,10.019333,,1,0,1,0,3,68.093964,18.830189,53,78.418869,16.973585,53,1,30,30,6,84004,6
41344,71,37,34,17,1,1,1,1,2,2,9.8599997,87,71,2.8199999,87,71,6817,11,0,5,1,33,0,2,71,33,87.790001,3,33,87.550003,12.1,1,0,0,0,0,2,87.126335,2.7859154,71,86.859581,9.8521128,71,0,,,0,6817,0
41344,71,37,34,17,1,1,1,1,2,2,9.8599997,87,71,2.8199999,87,71,6817,11,0,5,2,38,0,2,71,38,86.550003,2.5999999,38,86.260002,7.9000001,1,0,0,0,0,2,87.126335,2.7859154,71,86.859581,9.8521128,71,0,,,0,6817,0
41345,113,59,54,18,1,1,1,1,3,3,25.23,74,107,17.76,73,107,83006,11,4,5,1,39,0,3,113,35,71.459999,22.9,35,73.260002,31.4,1,0,0,0,0,3,72.532059,17.752337,107,74.206635,25.228037,107,0,,,4,83006,4
41345,113,59,54,18,1,1,1,1,3,3,25.23,74,107,17.76,73,107,83006,11,4,5,2,36,0,3,113,35,68.309998,17.1,35,74.230003,28.6,1,0,0,0,0,3,72.532059,17.752337,107,74.206635,25.228037,107,0,,,4,83006,4
41345,113,59,54,18,1,1,1,1,3,3,25.23,74,107,17.76,73,107,83006,11,4,5,3,38,0,3,113,37,77.540001,13.5,37,75.080002,16.200001,1,0,0,0,0,3,72.532059,17.752337,107,74.206635,25.228037,107,0,,,4,83006,4
41346,80,38,42,13,1,1,1,1,2,2,11.25,80,80,7.5,86,80,69005,11,5,5,2,40,0,2,80,41,87.019997,4.9000001,41,81.830002,4.9000001,1,0,0,1,0,2,87.019997,4.9000001,41,81.830002,4.9000001,41,0,,,5,69005,5
41346,80,38,42,13,1,1,1,1,2,2,11.25,80,80,7.5,86,80,69005,11,5,5,1,40,0,2,80,39,84.927689,10.233334,39,78.076157,17.92564,,1,0,1,0,2,87.019997,4.9000001,41,81.830002,4.9000001,41,1,39,39,5,69005,5
41347,96,56,40,21,1,1,1,1,3,3,20.209999,76,94,14.89,77,94,97006,11,5,5,1,31,0,3,96,30,75.470001,13.3,30,75.300003,13.3,1,0,0,1,0,3,74.391289,17.73871,62,75.305161,19.338709,62,0,,,5,97006,5
41347,96,56,40,21,1,1,1,1,3,3,20.209999,76,94,14.89,77,94,97006,11,5,5,2,32,0,3,96,32,73.379997,21.9,32,75.309998,25,1,0,0,1,0,3,74.391289,17.73871,62,75.305161,19.338709,62,0,,,5,97006,5
41347,96,56,40,21,1,1,1,1,3,3,20.209999,76,94,14.89,77,94,97006,11,5,5,3,33,0,3,96,32,82.054375,9.3706245,32,77.346252,21.898125,,1,0,1,0,3,74.391289,17.73871,62,75.305161,19.338709,62,1,32,32,5,97006,5
