schlcode,c_size,c_boys,c_girls,c_numcl,c_pik,c_status,c_leom,c_tip,c_num4rd,c_type,flgrm4,mrkgrm4,ngrm4,flmth4,mrkmth4,nmth4,towncode,popcode,tip_a,grade,classid,classize,_type_,_freq_,cohsize,mathsize,avgmath,passmath,verbsize,avgverb,passverb,studchk,misskov2,missagg,nmiss_k,nmiss_a,classct,math_n,flmath_n,nmath_n,verb_n,flverb_n,nverb_n,impute,nverb_m,nmath_m,tip_s,townid,tipuach
21374,33,12,21,8,1,1,1,0,1,1,0,86,29,10.34,84,29,12443,11,0,4,1,33,0,1,33,29,84,10.34,29,86,0,,1,0,1,0,1,,,,,,,1,,,0,12443,0
21375,58,31,27,13,1,2,1,3,2,2,18,69,50,28.85,69,52,76000,11,11,4,1,29,0,2,58,28,71.25,35.700001,23,71.830002,21.700001,1,0,0,0,0,2,67.805,32.150002,56,69.459396,17.974001,50,0,,,11,76000,11
21375,58,31,27,13,1,2,1,3,2,2,18,69,50,28.85,69,52,76000,11,11,4,2,29,0,2,58,28,64.360001,28.6,27,67.440002,14.8,1,0,0,0,0,2,67.805,32.150002,56,69.459396,17.974001,50,0,,,11,76000,11
21379,53,28,25,12,1,1,1,,2,2,20,63,51,32,66,50,10611,11,12,4,2,26,0,2,53,26,66.580002,42.299999,25,65.639999,20,1,0,0,1,0,2,66.580002,42.299999,26,65.639999,20,25,0,,,12,10611,12
21379,53,28,25,12,1,1,1,,2,2,20,63,51,32,66,50,10611,11,12,4,1,27,0,2,53,24,65.371666,20.841667,26,60.46154,20,,1,0,1,0,2,66.580002,42.299999,26,65.639999,20,25,1,26,24,12,10611,12
31001,70,30,40,14,1,2,1,5,3,2,14,67,44,34.09,59,44,10207,11,31,4,1,29,0,2,55,26,60.27,30.799999,26,67.690002,3.8,1,0,0,1,0,2,60.27,30.799999,26,67.690002,3.8,26,0,,,31,10207,31
31001,70,30,40,14,1,2,1,5,3,2,14,67,44,34.09,59,44,10207,11,31,4,2,26,0,2,55,18,57.165554,38.842224,18,66.003334,28.733334,,1,0,1,0,2,60.27,30.799999,26,67.690002,3.8,26,1,18,18,31,10207,31
31002,43,19,24,13,2,2,1,8,2,2,6,73,35,25,67,36,10207,12,41,4,1,20,0,2,43,18,72.610001,11.1,18,77.940002,5.5999999,1,0,0,0,0,2,66.555,25,36,73.311142,5.7457142,35,0,,,41,10207,41
31002,43,19,24,13,2,2,1,8,2,2,6,73,35,25,67,36,10207,12,41,4,2,23,0,2,43,18,60.5,38.900002,17,68.410004,5.9000001,1,0,0,0,0,2,66.555,25,36,73.311142,5.7457142,35,0,,,41,10207,41
31007,54,25,29,13,1,1,1,2,2,2,9,80,47,12.77,74,47,98004,11,7,4,2,27,0,2,54,24,77.709999,0,24,82.830002,8.3000002,1,0,0,1,0,2,77.709999,0,24,82.830002,8.3000002,24,0,,,7,98004,7
31007,54,25,29,13,1,1,1,2,2,2,9,80,47,12.77,74,47,98004,11,7,4,1,27,0,2,54,23,70.128693,26.095217,23,77.046959,9.7304344,,1,0,1,0,2,77.709999,0,24,82.830002,8.3000002,24,1,23,23,7,98004,7
31008,20,16,4,6,2,1,1,4,1,1,19,64,16,18.75,67,16,98004,12,42,4,1,20,0,1,20,16,67.190002,18.799999,16,64,18.799999,1,0,0,0,0,1,67.190002,18.799999,16,64,18.799999,16,0,,,42,98004,42
31012,25,13,12,6,1,1,1,1,1,1,17,72,24,41.669998,64,24,505,11,4,4,1,25,0,1,25,24,63.75,41.700001,24,71.5,16.700001,1,0,0,0,0,1,63.75,41.700001,24,71.5,16.700001,24,0,,,4,505,4
31017,130,82,48,19,1,1,1,2,4,3,6,77,102,25.49,71,102,93005,11,12,4,1,35,0,3,104,34,72.32,17.6,34,78.239998,11.8,1,0,0,0,0,3,71.186668,25.466667,102,76.716667,5.8666668,102,0,,,12,93005,12
31017,130,82,48,19,1,1,1,2,4,3,6,77,102,25.49,71,102,93005,11,12,4,2,35,0,3,104,34,71.209999,20.6,34,77.32,2.9000001,1,0,0,0,0,3,71.186668,25.466667,102,76.716667,5.8666668,102,0,,,12,93005,12
31017,130,82,48,19,1,1,1,2,4,3,6,77,102,25.49,71,102,93005,11,12,4,3,34,0,3,104,34,70.029999,38.200001,34,74.589996,2.9000001,1,0,0,0,0,3,71.186668,25.466667,102,76.716667,5.8666668,102,0,,,12,93005,12
31019,20,11,9,7,2,1,1,6,1,1,17,67,18,27.780001,68,18,93005,12,32,4,1,20,0,1,20,18,68,27.780001,18,67,17,,1,0,1,0,1,,,,,,,1,,,32,93005,32
31021,64,28,36,18,1,1,1,6,3,2,14,70,42,33.330002,60,48,65003,11,32,4,1,25,0,2,51,26,61.459999,30.799999,21,70,14.3,1,0,0,0,0,2,59.832916,33.366665,48,70.025002,14.3,42,0,,,32,65003,32
31021,64,28,36,18,1,1,1,6,3,2,14,70,42,33.330002,60,48,65003,11,32,4,2,26,0,2,51,22,57.91,36.400002,21,70.050003,14.3,1,0,0,0,0,2,59.832916,33.366665,48,70.025002,14.3,42,0,,,32,65003,32
31022,129,63,66,28,1,1,1,1,4,4,14,73,123,32.310001,66,130,65003,11,7,4,1,32,0,4,129,31,68.160004,22.6,31,73.449997,16.1,1,0,0,1,0,4,65.836227,34.690815,98,71.598946,13.698947,95,0,,,7,65003,7
31022,129,63,66,28,1,1,1,1,4,4,14,73,123,32.310001,66,130,65003,11,7,4,3,33,0,4,129,33,60.27,51.5,33,68.449997,15.2,1,0,0,1,0,4,65.836227,34.690815,98,71.598946,13.698947,95,0,,,7,65003,7
31022,129,63,66,28,1,1,1,1,4,4,14,73,123,32.310001,66,130,65003,11,7,4,4,33,0,4,129,34,69.120003,29.4,31,73.099998,9.6999998,1,0,0,1,0,4,65.836227,34.690815,98,71.598946,13.698947,95,0,,,7,65003,7
31022,129,63,66,28,1,1,1,1,4,4,14,73,123,32.310001,66,130,65003,11,7,4,2,31,0,4,129,32,66.501564,25.018749,28,77.753571,15.021428,,1,0,1,0,4,65.836227,34.690815,98,71.598946,13.698947,95,1,28,32,7,65003,7
31023,148,86,62,32,1,1,1,1,5,4,19,68,117,26.27,64,118,65003,11,5,4,1,33,0,4,115,31,62.130001,19.4,31,68.230003,12.9,1,0,0,1,0,4,64.698112,26.675556,90,69.215172,14.591011,89,0,,,5,65003,5
31023,148,86,62,32,1,1,1,1,5,4,19,68,117,26.27,64,118,65003,11,5,4,3,35,0,4,115,32,63.59,37.5,31,68.550003,16.1,1,0,0,1,0,4,64.698112,26.675556,90,69.215172,14.591011,89,0,,,5,65003,5
31023,148,86,62,32,1,1,1,1,5,4,19,68,117,26.27,64,118,65003,11,5,4,4,14,0,4,115,27,68.959999,22.200001,27,71.110001,14.8,1,0,0,1,0,4,64.698112,26.675556,90,69.215172,14.591011,89,0,,,5,65003,5
31023,148,86,62,32,1,1,1,1,5,4,19,68,117,26.27,64,118,65003,11,5,4,2,33,0,4,115,28,61.756073,24.966429,28,64.137497,33.014286,,1,0,1,0,4,64.698112,26.675556,90,69.215172,14.591011,89,1,28,28,5,65003,5
31025,67,35,32,20,1,1,1,3,2,2,18,70,60,28.33,68,60,65003,11,17,4,2,34,0,2,67,30,68.330002,26.700001,30,71.730003,16.700001,1,0,0,1,0,2,68.330002,26.700001,30,71.730003,16.700001,30,0,,,17,65003,17
31025,67,35,32,20,1,1,1,3,2,2,18,70,60,28.33,68,60,65003,11,17,4,1,33,0,2,67,30,67.669998,29.959999,30,68.269997,19.299999,,1,0,1,0,2,68.330002,26.700001,30,71.730003,16.700001,30,1,30,30,17,65003,17
31026,41,24,17,13,1,1,1,6,2,1,18,70,28,39.290001,64,28,65003,11,30,4,1,29,0,1,29,28,64.57,39.299999,28,70.25,17.9,1,0,0,0,0,1,64.57,39.299999,28,70.25,17.9,28,0,,,30,65003,30
31027,89,45,44,19,1,1,1,3,3,2,21,70,58,20.690001,68,58,65003,11,10,4,1,36,0,2,74,24,61.040001,25,24,66.709999,29.200001,1,0,0,1,0,2,61.040001,25,24,66.709999,29.200001,24,0,,,10,65003,10
31027,89,45,44,19,1,1,1,3,3,2,21,70,58,20.690001,68,58,65003,11,10,4,2,38,0,2,74,34,72.912941,17.647648,34,72.32235,15.211764,,1,0,1,0,2,61.040001,25,24,66.709999,29.200001,24,1,34,34,10,65003,10
31028,47,25,22,17,1,1,1,2,2,2,15,69,39,27.5,64,40,65003,11,13,4,1,22,0,2,47,23,64.349998,26.1,22,71.269997,9.1000004,1,0,0,0,0,2,63.80175,27.502501,40,69.356407,15.376923,39,0,,,13,65003,13
31028,47,25,22,17,1,1,1,2,2,2,15,69,39,27.5,64,40,65003,11,13,4,2,25,0,2,47,17,63.060001,29.4,17,66.879997,23.5,1,0,0,0,0,2,63.80175,27.502501,40,69.356407,15.376923,39,0,,,13,65003,13
31029,19,12,7,8,2,1,1,3,1,1,64,39,14,66.669998,39,18,65003,12,58,4,1,19,0,1,19,18,39,66.669998,14,39,64,,1,0,1,0,1,,,,,,,1,,,58,65003,58
31030,36,24,12,12,2,1,1,5,1,1,23,63,31,32.259998,63,31,65003,12,31,4,1,36,0,1,36,31,62.68,32.299999,31,62.68,22.6,1,0,0,0,0,1,62.68,32.299999,31,62.68,22.6,31,0,,,31,65003,31
31031,44,29,15,15,2,1,1,7,2,2,3,77,32,18.75,71,32,65003,12,41,4,1,23,0,2,44,16,83.75,6.3000002,16,83.5,0,1,0,0,0,0,2,71.470001,18.799999,32,76.845001,3.1500001,32,0,,,41,65003,41
31031,44,29,15,15,2,1,1,7,2,2,3,77,32,18.75,71,32,65003,12,41,4,2,21,0,2,44,16,59.189999,31.299999,16,70.190002,6.3000002,1,0,0,0,0,2,71.470001,18.799999,32,76.845001,3.1500001,32,0,,,41,65003,41
31033,25,11,14,8,2,1,1,5,1,1,50,43,20,80.949997,36,21,65003,12,41,4,1,25,0,1,25,21,35.759998,81,20,42.549999,50,1,0,0,0,0,1,35.759998,81,21,42.549999,50,20,0,,,41,65003,41
31034,26,12,14,9,2,1,1,6,2,1,25,61,12,38.459999,60,13,65003,12,36,4,1,13,0,1,13,13,60,38.5,12,61.419998,25,1,0,0,0,0,1,60,38.5,13,61.419998,25,12,0,,,36,65003,36
31035,78,35,43,16,2,1,1,2,2,2,20,69,60,32.259998,65,62,65003,12,26,4,1,39,0,2,78,30,69.830002,26.700001,30,71.769997,13.3,1,0,0,1,0,2,69.830002,26.700001,30,71.769997,13.3,30,0,,,26,65003,26
31035,78,35,43,16,2,1,1,2,2,2,20,69,60,32.259998,65,62,65003,12,26,4,2,39,0,2,78,32,60.471874,37.4725,30,66.230003,26.700001,,1,0,1,0,2,69.830002,26.700001,30,71.769997,13.3,30,1,30,32,26,65003,26
31037,121,59,62,22,1,1,1,1,3,3,7,84,120,8.3299999,84,120,40006,11,1,4,1,40,0,3,121,42,85.57,4.8000002,42,85.690002,4.8000002,1,0,0,0,0,3,84.235336,8.3599997,120,84.302834,6.6716666,120,0,,,1,40006,1
31037,121,59,62,22,1,1,1,1,3,3,7,84,120,8.3299999,84,120,40006,11,1,4,2,40,0,3,121,38,80.449997,13.2,38,84.32,10.5,1,0,0,0,0,3,84.235336,8.3599997,120,84.302834,6.6716666,120,0,,,1,40006,1
31037,121,59,62,22,1,1,1,1,3,3,7,84,120,8.3299999,84,120,40006,11,1,4,3,41,0,3,121,40,86.43,7.5,40,82.830002,5,1,0,0,0,0,3,84.235336,8.3599997,120,84.302834,6.6716666,120,0,,,1,40006,1
31038,91,54,37,19,1,1,1,1,3,3,14,73,78,25,74,80,40006,11,1,4,1,32,0,3,91,30,73,30,28,72.82,17.9,1,0,0,0,0,3,74.087502,25,80,72.602051,14.117949,78,0,,,1,40006,1
31038,91,54,37,19,1,1,1,1,3,3,14,73,78,25,74,80,40006,11,1,4,2,27,0,3,91,25,78.239998,12,25,71,12,1,0,0,0,0,3,74.087502,25,80,72.602051,14.117949,78,0,,,1,40006,1
31038,91,54,37,19,1,1,1,1,3,3,14,73,78,25,74,80,40006,11,1,4,3,32,0,3,91,25,71.239998,32,25,73.959999,12,1,0,0,0,0,3,74.087502,25,80,72.602051,14.117949,78,0,,,1,40006,1
31039,158,82,76,21,1,1,1,1,4,4,5,81,147,7.8400002,81,153,40006,11,3,4,1,38,0,4,158,38,81.839996,2.5999999,35,79.110001,8.6000004,1,0,0,0,0,4,80.966797,7.8490195,153,81.135712,4.7755103,147,0,,,3,40006,3
31039,158,82,76,21,1,1,1,1,4,4,5,81,147,7.8400002,81,153,40006,11,3,4,2,40,0,4,158,39,77.82,7.6999998,38,78.580002,7.9000001,1,0,0,0,0,4,80.966797,7.8490195,153,81.135712,4.7755103,147,0,,,3,40006,3
31039,158,82,76,21,1,1,1,1,4,4,5,81,147,7.8400002,81,153,40006,11,3,4,3,39,0,4,158,38,76,21.1,36,81.080002,2.8,1,0,0,0,0,4,80.966797,7.8490195,153,81.135712,4.7755103,147,0,,,3,40006,3
31039,158,82,76,21,1,1,1,1,4,4,5,81,147,7.8400002,81,153,40006,11,3,4,4,41,0,4,158,38,88.290001,0,38,85.610001,0,1,0,0,0,0,4,80.966797,7.8490195,153,81.135712,4.7755103,147,0,,,3,40006,3
31040,58,27,31,13,1,1,1,1,2,2,10,78,58,8.4700003,79,59,40006,11,4,4,1,29,0,2,58,29,79,6.9000001,29,77.029999,13.8,1,0,0,0,0,2,79.05085,8.4762716,59,77.669998,10.35,58,0,,,4,40006,4
31040,58,27,31,13,1,1,1,1,2,2,10,78,58,8.4700003,79,59,40006,11,4,4,2,29,0,2,58,30,79.099998,10,29,78.309998,6.9000001,1,0,0,0,0,2,79.05085,8.4762716,59,77.669998,10.35,58,0,,,4,40006,4
31045,47,29,18,13,1,1,1,2,2,2,13,78,46,12.5,78,48,40006,11,8,4,1,23,0,2,47,23,81.779999,8.6999998,23,79.650002,8.6999998,1,0,0,1,0,2,81.779999,8.6999998,23,79.650002,8.6999998,23,0,,,8,40006,8
31045,47,29,18,13,1,1,1,2,2,2,13,78,46,12.5,78,48,40006,11,8,4,2,24,0,2,47,25,74.5224,15.996,23,76.349998,17.299999,,1,0,1,0,2,81.779999,8.6999998,23,79.650002,8.6999998,23,1,23,25,8,40006,8
31046,53,26,27,13,1,1,1,2,2,2,14,74,50,18.52,72,54,40006,11,10,4,1,26,0,2,53,27,76.559998,25.9,25,72.760002,16,1,0,0,0,0,2,71.629997,18.5,54,73.660004,14,50,0,,,10,40006,10
31046,53,26,27,13,1,1,1,2,2,2,14,74,50,18.52,72,54,40006,11,10,4,2,27,0,2,53,27,66.699997,11.1,25,74.559998,12,1,0,0,0,0,2,71.629997,18.5,54,73.660004,14,50,0,,,10,40006,10
31047,124,68,56,19,1,1,1,1,4,4,8,81,120,9.1700001,82,120,40006,11,3,4,1,32,0,4,124,27,76.480003,18.5,27,76.889999,11.1,1,0,0,1,0,4,82.302002,9.9866667,90,81.045334,10.003333,90,0,,,3,40006,3
31047,124,68,56,19,1,1,1,1,4,4,8,81,120,9.1700001,82,120,40006,11,3,4,3,31,0,4,124,33,77.639999,12.1,33,71.849998,18.200001,1,0,0,1,0,4,82.302002,9.9866667,90,81.045334,10.003333,90,0,,,3,40006,3
31047,124,68,56,19,1,1,1,1,4,4,8,81,120,9.1700001,82,120,40006,11,3,4,4,31,0,4,124,30,92.669998,0,30,94.900002,0,1,0,0,1,0,4,82.302002,9.9866667,90,81.045334,10.003333,90,0,,,3,40006,3
31047,124,68,56,19,1,1,1,1,4,4,8,81,120,9.1700001,82,120,40006,11,3,4,2,30,0,4,124,30,81.094002,6.7199998,30,80.863998,1.99,,1,0,1,0,4,82.302002,9.9866667,90,81.045334,10.003333,90,1,30,30,3,40006,3
31048,46,27,19,15,1,1,1,2,2,2,19,70,48,22.92,73,48,40006,11,11,4,2,21,0,2,46,23,73.959999,21.700001,23,69.610001,17.4,1,0,0,1,0,2,73.959999,21.700001,23,69.610001,17.4,23,0,,,11,40006,11
31048,46,27,19,15,1,1,1,2,2,2,19,70,48,22.92,73,48,40006,11,11,4,1,25,0,2,46,25,72.116798,24.0424,25,70.358803,20.472,,1,0,1,0,2,73.959999,21.700001,23,69.610001,17.4,23,1,25,25,11,40006,11
31049,66,38,28,13,1,1,1,1,3,2,14,77,51,7.6900001,80,52,40006,11,2,4,1,28,0,2,55,29,80.449997,6.9000001,28,77.860001,10.7,1,0,0,0,0,2,79.733459,7.6961536,52,76.746078,13.721569,51,0,,,2,40006,2
31049,66,38,28,13,1,1,1,1,3,2,14,77,51,7.6900001,80,52,40006,11,2,4,2,27,0,2,55,23,78.830002,8.6999998,23,75.389999,17.4,1,0,0,0,0,2,79.733459,7.6961536,52,76.746078,13.721569,51,0,,,2,40006,2
31052,92,47,45,19,1,1,1,1,3,3,5,87,83,1.1900001,88,84,40006,11,2,4,1,30,0,3,92,28,87.610001,0,28,86.93,0,1,0,0,0,0,3,87.475121,1.1738095,84,86.458435,4.8024096,83,0,,,2,40006,2
31052,92,47,45,19,1,1,1,1,3,3,5,87,83,1.1900001,88,84,40006,11,2,4,2,30,0,3,92,29,85.860001,3.4000001,28,85.32,7.0999999,1,0,0,0,0,3,87.475121,1.1738095,84,86.458435,4.8024096,83,0,,,2,40006,2
31052,92,47,45,19,1,1,1,1,3,3,5,87,83,1.1900001,88,84,40006,11,2,4,3,32,0,3,92,27,89.07,0,27,87.150002,7.4000001,1,0,0,0,0,3,87.475121,1.1738095,84,86.458435,4.8024096,83,0,,,2,40006,2
31055,61,28,33,16,1,1,1,1,2,2,8,85,61,12.7,79,63,40006,11,3,4,2,33,0,2,61,33,82.360001,12.1,33,87.330002,3,1,0,0,1,0,2,82.360001,12.1,33,87.330002,3,33,0,,,3,40006,3
31055,61,28,33,16,1,1,1,1,2,2,8,85,61,12.7,79,63,40006,11,3,4,1,28,0,2,61,30,75.304001,13.36,28,82.253929,13.892858,,1,0,1,0,2,82.360001,12.1,33,87.330002,3,33,1,28,30,3,40006,3
31056,67,28,39,14,1,1,1,1,2,2,25,65,55,22.809999,75,57,40006,11,4,4,1,32,0,2,67,26,74.769997,30.799999,25,65.440002,24,1,0,0,0,0,2,74.824387,22.805264,57,64.599998,25.472727,55,0,,,4,40006,4
31056,67,28,39,14,1,1,1,1,2,2,25,65,55,22.809999,75,57,40006,11,4,4,2,35,0,2,67,31,74.870003,16.1,30,63.900002,26.700001,1,0,0,0,0,2,74.824387,22.805264,57,64.599998,25.472727,55,0,,,4,40006,4
31060,71,37,34,13,1,1,1,2,2,2,17,68,42,20,68,50,40006,11,13,4,1,36,0,2,71,36,68.360001,25,36,62.580002,27.799999,1,0,0,0,0,2,65.910004,25,56,60.747856,28.585714,56,0,,,13,40006,13
31060,71,37,34,13,1,1,1,2,2,2,17,68,42,20,68,50,40006,11,13,4,2,35,0,2,71,20,61.5,25,20,57.450001,30,1,0,0,0,0,2,65.910004,25,56,60.747856,28.585714,56,0,,,13,40006,13
31062,135,56,79,27,1,1,1,1,4,4,9,79,129,12.98,74,131,40006,11,5,4,1,33,0,4,135,33,68.730003,21.200001,32,78.879997,15.6,1,0,0,1,0,4,74.348,10.976,100,79.871414,10.080808,99,0,,,5,40006,5
31062,135,56,79,27,1,1,1,1,4,4,9,79,129,12.98,74,131,40006,11,5,4,2,35,0,4,135,36,75.690002,8.3000002,36,78.360001,11.1,1,0,0,1,0,4,74.348,10.976,100,79.871414,10.080808,99,0,,,5,40006,5
31062,135,56,79,27,1,1,1,1,4,4,9,79,129,12.98,74,131,40006,11,5,4,4,34,0,4,135,31,78.769997,3.2,31,82.650002,3.2,1,0,0,1,0,4,74.348,10.976,100,79.871414,10.080808,99,0,,,5,40006,5
31062,135,56,79,27,1,1,1,1,4,4,9,79,129,12.98,74,131,40006,11,5,4,3,33,0,4,135,31,72.877419,19.444515,30,76.124336,5.4333334,,1,0,1,0,4,74.348,10.976,100,79.871414,10.080808,99,1,30,31,5,40006,5
31063,42,22,20,12,1,1,1,2,2,2,6,79,32,18.75,79,32,40006,11,6,4,1,20,0,2,42,17,74.940002,11.8,17,76.589996,5.9000001,1,0,0,1,0,2,74.940002,11.8,17,76.589996,5.9000001,17,0,,,6,40006,6
31063,42,22,20,12,1,1,1,2,2,2,6,79,32,18.75,79,32,40006,11,6,4,2,22,0,2,42,15,83.601334,26.626667,15,81.731331,6.1133332,,1,0,1,0,2,74.940002,11.8,17,76.589996,5.9000001,17,1,15,15,6,40006,6
31067,47,23,24,13,1,1,1,3,2,2,11,71,19,26.32,66,19,40006,11,17,4,1,23,0,2,47,11,59.450001,27.299999,11,69.18,9.1000004,1,0,0,0,0,2,65.736313,26.331579,19,70.527367,10.531579,19,0,,,17,40006,17
31067,47,23,24,13,1,1,1,3,2,2,11,71,19,26.32,66,19,40006,11,17,4,2,24,0,2,47,8,74.379997,25,8,72.379997,12.5,1,0,0,0,0,2,65.736313,26.331579,19,70.527367,10.531579,19,0,,,17,40006,17
31068,52,30,22,12,1,1,1,3,2,1,24,62,41,26.83,71,41,40006,11,15,4,1,41,0,1,41,41,71,26.83,41,62,24,,1,0,1,0,1,,,,,,,1,,,15,40006,15
31069,46,21,25,14,1,1,1,2,2,2,15,72,40,19.049999,70,42,40006,11,6,4,1,23,0,2,46,22,68.589996,18.200001,21,67.43,19,1,0,0,0,0,2,69.809044,19.057142,42,71.652748,14.9625,40,0,,,6,40006,6
31069,46,21,25,14,1,1,1,2,2,2,15,72,40,19.049999,70,42,40006,11,6,4,2,23,0,2,46,20,71.150002,20,19,76.32,10.5,1,0,0,0,0,2,69.809044,19.057142,42,71.652748,14.9625,40,0,,,6,40006,6
31070,61,39,22,11,1,1,1,2,2,1,3,77,31,29.030001,76,31,40006,11,11,4,1,37,0,1,37,31,76,29.030001,31,77,3,,1,0,1,0,1,,,,,,,1,,,11,40006,11
31073,33,19,14,7,1,1,1,3,1,1,11,70,27,20.690001,69,29,40006,11,16,4,1,33,0,1,33,29,68.860001,20.700001,27,70.220001,11.1,1,0,0,0,0,1,68.860001,20.700001,29,70.220001,11.1,27,0,,,16,40006,16
31075,69,30,39,15,1,1,1,1,2,2,3,81,64,12.31,75,65,40006,11,6,4,1,35,0,2,69,34,76.5,17.6,34,82.239998,0,1,0,0,0,0,2,74.997696,12.306154,65,81.096252,3.140625,64,0,,,6,40006,6
31075,69,30,39,15,1,1,1,1,2,2,3,81,64,12.31,75,65,40006,11,6,4,2,34,0,2,69,31,73.349998,6.5,30,79.800003,6.6999998,1,0,0,0,0,2,74.997696,12.306154,65,81.096252,3.140625,64,0,,,6,40006,6
31077,90,53,37,23,1,1,1,3,4,2,17,67,71,32.880001,67,73,40006,11,13,4,1,36,0,2,71,39,70.410004,25.6,39,65.919998,20.5,1,0,0,0,0,2,67.191643,32.865753,73,66.771828,16.894365,71,0,,,13,40006,13
31077,90,53,37,23,1,1,1,3,4,2,17,67,71,32.880001,67,73,40006,11,13,4,2,35,0,2,71,34,63.5,41.200001,32,67.809998,12.5,1,0,0,0,0,2,67.191643,32.865753,73,66.771828,16.894365,71,0,,,13,40006,13
31078,75,34,41,14,1,1,1,1,2,2,12,74,69,10.14,80,69,40006,11,4,4,1,38,0,2,75,33,79.550003,12.1,33,71.610001,15.2,1,0,0,0,0,2,80.275215,10.117392,69,74.422173,11.6,69,0,,,4,40006,4
31078,75,34,41,14,1,1,1,1,2,2,12,74,69,10.14,80,69,40006,11,4,4,2,37,0,2,75,36,80.940002,8.3000002,36,77,8.3000002,1,0,0,0,0,2,80.275215,10.117392,69,74.422173,11.6,69,0,,,4,40006,4
31079,74,28,46,17,2,1,1,2,3,3,7,78,71,14.86,72,74,40006,12,12,4,1,28,0,3,74,27,75.410004,7.4000001,26,76.379997,11.5,1,0,0,0,0,3,72.41851,14.848649,74,78.264503,6.9985914,71,0,,,12,40006,12
31079,74,28,46,17,2,1,1,2,3,3,7,78,71,14.86,72,74,40006,12,12,4,2,23,0,3,74,23,74.300003,13,23,81.260002,4.3000002,1,0,0,0,0,3,72.41851,14.848649,74,78.264503,6.9985914,71,0,,,12,40006,12
31079,74,28,46,17,2,1,1,2,3,3,7,78,71,14.86,72,74,40006,12,12,4,3,23,0,3,74,24,67.25,25,22,77.360001,4.5,1,0,0,0,0,3,72.41851,14.848649,74,78.264503,6.9985914,71,0,,,12,40006,12
31083,20,8,12,6,2,1,1,3,1,1,8,67,13,11.76,73,17,40006,12,38,4,1,20,0,1,20,17,73.290001,11.8,13,66.540001,7.6999998,1,0,0,0,0,1,73.290001,11.8,17,66.540001,7.6999998,13,0,,,38,40006,38
31084,69,38,31,12,2,1,1,1,2,2,3,86,65,6.1500001,85,65,40006,12,8,4,1,35,0,2,69,35,86.339996,5.6999998,35,86.43,5.6999998,1,0,0,0,0,2,84.581535,6.1615386,65,86.337692,3.0692308,65,0,,,8,40006,8
31084,69,38,31,12,2,1,1,1,2,2,3,86,65,6.1500001,85,65,40006,12,8,4,2,34,0,2,69,30,82.529999,6.6999998,30,86.230003,0,1,0,0,0,0,2,84.581535,6.1615386,65,86.337692,3.0692308,65,0,,,8,40006,8
31085,23,13,10,8,2,1,1,3,1,1,43,60,23,43.48,60,23,40006,12,28,4,1,23,0,1,23,23,60,43.48,23,60,43,,1,0,1,0,1,,,,,,,1,,,28,40006,28
31086,25,8,17,5,2,1,1,7,1,1,44,45,16,64.709999,48,17,40006,12,51,4,1,25,0,1,25,17,47.529999,64.699997,16,44.75,43.799999,1,0,0,0,0,1,47.529999,64.699997,17,44.75,43.799999,16,0,,,51,40006,51
31087,74,40,34,13,2,1,1,2,2,2,4,82,68,16,71,75,40006,12,5,4,1,35,0,2,74,37,70.489998,18.9,33,81.790001,3,1,0,0,0,0,2,70.854797,16.011999,75,81.676765,4.3897057,68,0,,,5,40006,5
31087,74,40,34,13,2,1,1,2,2,2,4,82,68,16,71,75,40006,12,5,4,2,39,0,2,74,38,71.209999,13.2,35,81.57,5.6999998,1,0,0,0,0,2,70.854797,16.011999,75,81.676765,4.3897057,68,0,,,5,40006,5
31089,72,42,30,15,1,1,1,4,3,2,27,63,55,26.790001,59,56,21006,11,15,4,1,29,0,2,60,26,54.189999,46.200001,25,57.919998,36,1,0,0,0,0,2,59.107857,26.807142,56,62.583637,27.272728,55,0,,,15,21006,15
31089,72,42,30,15,1,1,1,4,3,2,27,63,55,26.790001,59,56,21006,11,15,4,2,31,0,2,60,30,63.369999,10,30,66.470001,20,1,0,0,0,0,2,59.107857,26.807142,56,62.583637,27.272728,55,0,,,15,21006,15
31090,131,67,64,26,1,1,1,4,5,3,14,65,102,14.71,64,102,21006,11,17,4,1,36,0,3,103,34,63.439999,26.5,34,64.349998,20.6,1,0,0,1,0,3,66.071693,12.690141,71,65.845634,14.085916,71,0,,,17,21006,17
31090,131,67,64,26,1,1,1,4,5,3,14,65,102,14.71,64,102,21006,11,17,4,2,37,0,3,103,37,68.489998,0,37,67.220001,8.1000004,1,0,0,1,0,3,66.071693,12.690141,71,65.845634,14.085916,71,0,,,17,21006,17
31090,131,67,64,26,1,1,1,4,5,3,14,65,102,14.71,64,102,21006,11,17,4,3,30,0,3,103,31,59.255161,19.336128,31,63.063225,13.803226,,1,0,1,0,3,66.071693,12.690141,71,65.845634,14.085916,71,1,31,31,17,21006,17
31092,13,9,4,7,2,1,1,5,1,1,57,54,7,44.439999,61,9,21006,12,23,4,1,13,0,1,13,9,61,44.400002,7,53.57,57.099998,1,0,0,0,0,1,61,44.400002,9,53.57,57.099998,7,0,,,23,21006,23
31095,22,12,10,6,1,1,1,1,1,1,9,74,22,27.27,73,22,968,11,0,4,1,22,0,1,22,22,73,27.27,22,74,9,,1,0,1,0,1,,,,,,,1,,,0,968,0
